IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Value,FactValueTranslationID,Language,DateModified,Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),"Suicide rate (deaths per 100,000 individuals)","Depressive disorder rates (number suffering per 100,000)"
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kuwait,KWT,2016.0,0.214902,0.864476,0.346072,4.951041,1.597242,3.616657,0.678895,2.489959,3381.544202
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kuwait,KWT,2016.0,3.037422,4.366391,3957000.0,,,,,2.489959,3381.544202
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kuwait,KWT,2016.0,0.214902,0.864476,0.346072,4.951041,1.597242,3.616657,0.678895,2.489959,3381.544202
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kuwait,KWT,2016.0,3.037422,4.366391,3957000.0,,,,,2.489959,3381.544202
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kuwait,KWT,2016.0,0.214902,0.864476,0.346072,4.951041,1.597242,3.616657,0.678895,2.489959,3381.544202
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kuwait,KWT,2016.0,3.037422,4.366391,3957000.0,,,,,2.489959,3381.544202
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kyrgyzstan,KGZ,2016.0,0.181777,0.663849,0.126846,2.560835,0.519809,3.055067,2.788398,10.166313,2938.742609
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kyrgyzstan,KGZ,2016.0,2.504923,3.49995,6074000.0,,,,,10.166313,2938.742609
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kyrgyzstan,KGZ,2016.0,0.181777,0.663849,0.126846,2.560835,0.519809,3.055067,2.788398,10.166313,2938.742609
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kyrgyzstan,KGZ,2016.0,2.504923,3.49995,6074000.0,,,,,10.166313,2938.742609
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kyrgyzstan,KGZ,2016.0,0.181777,0.663849,0.126846,2.560835,0.519809,3.055067,2.788398,10.166313,2938.742609
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Kyrgyzstan,KGZ,2016.0,2.504923,3.49995,6074000.0,,,,,10.166313,2938.742609
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Libya,LBY,2016.0,0.194301,0.804115,0.208689,4.975948,2.597734,3.799836,0.681672,8.0595,3619.666088
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Libya,LBY,2016.0,3.211114,4.413298,6492000.0,,,,,8.0595,3619.666088
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Libya,LBY,2016.0,0.194301,0.804115,0.208689,4.975948,2.597734,3.799836,0.681672,8.0595,3619.666088
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Libya,LBY,2016.0,3.211114,4.413298,6492000.0,,,,,8.0595,3619.666088
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Libya,LBY,2016.0,0.194301,0.804115,0.208689,4.975948,2.597734,3.799836,0.681672,8.0595,3619.666088
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Libya,LBY,2016.0,3.211114,4.413298,6492000.0,,,,,8.0595,3619.666088
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Maldives,MDV,2016.0,0.243821,0.564826,0.156533,3.174837,0.692803,3.112616,0.830768,3.342883,2981.476327
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Maldives,MDV,2016.0,2.583682,3.804742,476000.0,,,,,3.342883,2981.476327
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Maldives,MDV,2016.0,0.243821,0.564826,0.156533,3.174837,0.692803,3.112616,0.830768,3.342883,2981.476327
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Maldives,MDV,2016.0,2.583682,3.804742,476000.0,,,,,3.342883,2981.476327
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Maldives,MDV,2016.0,0.243821,0.564826,0.156533,3.174837,0.692803,3.112616,0.830768,3.342883,2981.476327
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Maldives,MDV,2016.0,2.583682,3.804742,476000.0,,,,,3.342883,2981.476327
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,MRT,Mauritania,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Mauritania,MRT,2016.0,0.178985,0.6618,0.144351,2.930587,0.502163,3.07509,0.928828,6.648704,3003.655345
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,MRT,Mauritania,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Mauritania,MRT,2016.0,2.601263,3.521679,4164000.0,,,,,6.648704,3003.655345
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,MRT,Mauritania,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Mauritania,MRT,2016.0,0.178985,0.6618,0.144351,2.930587,0.502163,3.07509,0.928828,6.648704,3003.655345
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,MRT,Mauritania,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Mauritania,MRT,2016.0,2.601263,3.521679,4164000.0,,,,,6.648704,3003.655345
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,MRT,Mauritania,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Mauritania,MRT,2016.0,0.178985,0.6618,0.144351,2.930587,0.502163,3.07509,0.928828,6.648704,3003.655345
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,MRT,Mauritania,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Mauritania,MRT,2016.0,2.601263,3.521679,4164000.0,,,,,6.648704,3003.655345
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,MCO,Monaco,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Monaco,MCO,2016.0,,,38000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,MCO,Monaco,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Monaco,MCO,2016.0,,,38000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,MCO,Monaco,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Monaco,MCO,2016.0,,,38000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nauru,NRU,2016.0,,,10000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nauru,NRU,2016.0,,,10000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nauru,NRU,2016.0,,,10000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nepal,NPL,2016.0,0.24598,0.584169,0.126455,3.871915,0.500198,3.640557,1.523243,8.451683,3551.436404
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nepal,NPL,2016.0,2.954569,4.237185,27263000.0,,,,,8.451683,3551.436404
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nepal,NPL,2016.0,0.24598,0.584169,0.126455,3.871915,0.500198,3.640557,1.523243,8.451683,3551.436404
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nepal,NPL,2016.0,2.954569,4.237185,27263000.0,,,,,8.451683,3551.436404
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nepal,NPL,2016.0,0.24598,0.584169,0.126455,3.871915,0.500198,3.640557,1.523243,8.451683,3551.436404
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Nepal,NPL,2016.0,2.954569,4.237185,27263000.0,,,,,8.451683,3551.436404
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Niue,NIU,2016.0,,,2000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Niue,NIU,2016.0,,,2000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Niue,NIU,2016.0,,,2000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Palau,PLW,2016.0,,,18000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Palau,PLW,2016.0,,,18000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PLW,Palau,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Palau,PLW,2016.0,,,18000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Papua New Guinea,PNG,2016.0,0.208884,0.411009,0.10351,3.191125,0.735097,3.176196,1.211666,23.245856,3131.094912
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Papua New Guinea,PNG,2016.0,2.726053,3.66893,8272000.0,,,,,23.245856,3131.094912
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Papua New Guinea,PNG,2016.0,0.208884,0.411009,0.10351,3.191125,0.735097,3.176196,1.211666,23.245856,3131.094912
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Papua New Guinea,PNG,2016.0,2.726053,3.66893,8272000.0,,,,,23.245856,3131.094912
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Papua New Guinea,PNG,2016.0,0.208884,0.411009,0.10351,3.191125,0.735097,3.176196,1.211666,23.245856,3131.094912
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Papua New Guinea,PNG,2016.0,2.726053,3.66893,8272000.0,,,,,23.245856,3131.094912
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Qatar,QAT,2016.0,0.21526,0.819934,0.317081,4.334822,2.016525,3.48023,0.733125,4.624132,3281.514084
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Qatar,QAT,2016.0,3.217931,4.363013,2654000.0,,,,,4.624132,3281.514084
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Qatar,QAT,2016.0,0.21526,0.819934,0.317081,4.334822,2.016525,3.48023,0.733125,4.624132,3281.514084
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Qatar,QAT,2016.0,3.217931,4.363013,2654000.0,,,,,4.624132,3281.514084
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Qatar,QAT,2016.0,0.21526,0.819934,0.317081,4.334822,2.016525,3.48023,0.733125,4.624132,3281.514084
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Qatar,QAT,2016.0,3.217931,4.363013,2654000.0,,,,,4.624132,3281.514084
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Saudi Arabia,SAU,2016.0,0.205494,0.817278,0.28672,4.752859,1.697876,3.522628,0.679916,2.974638,3365.149497
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Saudi Arabia,SAU,2016.0,3.032951,4.241208,32443000.0,,,,,2.974638,3365.149497
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Saudi Arabia,SAU,2016.0,0.205494,0.817278,0.28672,4.752859,1.697876,3.522628,0.679916,2.974638,3365.149497
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Saudi Arabia,SAU,2016.0,3.032951,4.241208,32443000.0,,,,,2.974638,3365.149497
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Saudi Arabia,SAU,2016.0,0.205494,0.817278,0.28672,4.752859,1.697876,3.522628,0.679916,2.974638,3365.149497
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Saudi Arabia,SAU,2016.0,3.032951,4.241208,32443000.0,,,,,2.974638,3365.149497
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Solomon Islands,SLB,2016.0,0.210117,0.427564,0.093325,3.212748,0.699009,3.159692,1.136003,16.4826,3111.202125
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Solomon Islands,SLB,2016.0,2.706862,3.628746,619000.0,,,,,16.4826,3111.202125
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Solomon Islands,SLB,2016.0,0.210117,0.427564,0.093325,3.212748,0.699009,3.159692,1.136003,16.4826,3111.202125
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Solomon Islands,SLB,2016.0,2.706862,3.628746,619000.0,,,,,16.4826,3111.202125
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Solomon Islands,SLB,2016.0,0.210117,0.427564,0.093325,3.212748,0.699009,3.159692,1.136003,16.4826,3111.202125
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Solomon Islands,SLB,2016.0,2.706862,3.628746,619000.0,,,,,16.4826,3111.202125
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Somalia,SOM,2016.0,0.153885,0.620139,0.079322,3.561614,0.496591,3.781353,1.541579,10.010197,3711.235074
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Somalia,SOM,2016.0,3.081205,4.471795,14186000.0,,,,,10.010197,3711.235074
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Somalia,SOM,2016.0,0.153885,0.620139,0.079322,3.561614,0.496591,3.781353,1.541579,10.010197,3711.235074
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Somalia,SOM,2016.0,3.081205,4.471795,14186000.0,,,,,10.010197,3711.235074
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Somalia,SOM,2016.0,0.153885,0.620139,0.079322,3.561614,0.496591,3.781353,1.541579,10.010197,3711.235074
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Somalia,SOM,2016.0,3.081205,4.471795,14186000.0,,,,,10.010197,3711.235074
